Date,Open,High,Low,Close,Volume
2021-02-02 19:00:00,34851.47000000,35800.00000000,34790.00000000,35762.03000000,6854.70478200
2021-02-02 21:00:00,35762.05000000,35984.33000000,35525.10000000,35653.07000000,6748.61767200
2021-02-02 23:00:00,35653.03000000,35812.49000000,35466.00000000,35466.24000000,3534.94808900
2021-02-03 01:00:00,35472.71000000,36349.64000000,35362.38000000,35879.27000000,7724.82428900
2021-02-03 03:00:00,35879.26000000,36500.00000000,35816.74000000,36403.47000000,5834.52280400
2021-02-03 05:00:00,36403.47000000,36845.00000000,36377.10000000,36460.12000000,6676.82109800
2021-02-03 07:00:00,36462.63000000,36789.00000000,36231.66000000,36297.57000000,5245.05475100
2021-02-03 09:00:00,36297.58000000,36299.98000000,35511.00000000,35851.19000000,8049.67282800
2021-02-03 11:00:00,35851.19000000,36238.38000000,35657.69000000,35969.41000000,4973.53631900
2021-02-03 13:00:00,35969.41000000,36720.56000000,35810.90000000,36537.42000000,7474.71814600
2021-02-03 15:00:00,36537.42000000,36917.27000000,36369.56000000,36850.00000000,7738.88728000
2021-02-03 17:00:00,36850.00000000,37221.42000000,36643.07000000,37176.86000000,9179.84632000
2021-02-03 19:00:00,37176.87000000,37200.00000000,36688.00000000,36788.89000000,6037.61332600
2021-02-03 21:00:00,36788.89000000,37420.51000000,36644.44000000,37256.97000000,6443.74996700
2021-02-03 23:00:00,37256.97000000,37662.63000000,37232.72000000,37618.87000000,5405.08653500
2021-02-04 01:00:00,37620.26000000,38288.00000000,37615.93000000,38147.35000000,9256.07025500
2021-02-04 03:00:00,38147.36000000,38215.40000000,37363.17000000,37498.78000000,6792.66055300
2021-02-04 05:00:00,37498.78000000,37924.35000000,37326.83000000,37578.23000000,4970.85634900
2021-02-04 07:00:00,37577.31000000,38195.00000000,37530.95000000,37843.40000000,6696.03899100
2021-02-04 09:00:00,37843.40000000,38708.27000000,36662.45000000,37509.22000000,17155.29220400
2021-02-04 11:00:00,37509.22000000,37922.78000000,37206.20000000,37321.75000000,6581.87356900
2021-02-04 13:00:00,37319.43000000,37763.57000000,37021.80000000,37587.58000000,6131.92355400
2021-02-04 15:00:00,37587.58000000,37705.00000000,36161.95000000,36564.23000000,10859.06623900
2021-02-04 17:00:00,36564.23000000,37070.00000000,36399.79000000,36884.34000000,6921.50906800
2021-02-04 19:00:00,36884.34000000,37499.99000000,36761.89000000,37467.18000000,5941.73310200
2021-02-04 21:00:00,37467.18000000,37783.83000000,37302.00000000,37643.00000000,5538.93200700
2021-02-04 23:00:00,37643.00000000,37698.73000000,36841.77000000,36936.66000000,5234.78000700
2021-02-05 01:00:00,36936.65000000,37300.00000000,36570.00000000,36632.38000000,5157.33232300
2021-02-05 03:00:00,36632.38000000,37400.00000000,36570.00000000,37366.02000000,5475.59721100
2021-02-05 05:00:00,37366.01000000,37499.00000000,36995.27000000,37065.97000000,3633.29680400
2021-02-05 07:00:00,37065.98000000,37727.22000000,37021.80000000,37653.98000000,5688.14226900
2021-02-05 09:00:00,37659.64000000,37800.00000000,37211.85000000,37251.07000000,5930.68590300
2021-02-05 11:00:00,37251.07000000,37733.75000000,37200.00000000,37691.32000000,4480.41127900
2021-02-05 13:00:00,37691.32000000,38298.00000000,37527.14000000,38272.32000000,8165.73039400
2021-02-05 15:00:00,38272.33000000,38310.12000000,37871.42000000,37960.76000000,7941.92984300
2021-02-05 17:00:00,37960.76000000,38163.34000000,37655.17000000,37894.61000000,6499.97769700
2021-02-05 19:00:00,37894.61000000,37922.44000000,37230.00000000,37608.92000000,6003.54546300
2021-02-05 21:00:00,37608.91000000,37920.00000000,37485.94000000,37819.67000000,3870.22508600
2021-02-05 23:00:00,37819.67000000,38309.00000000,37652.79000000,38290.24000000,3834.46000300
2021-02-06 01:00:00,38289.32000000,39482.18000000,38215.94000000,38806.45000000,15401.42993000
2021-02-06 03:00:00,38806.45000000,39666.00000000,38612.00000000,39384.74000000,10028.63688200
2021-02-06 05:00:00,39386.92000000,39386.93000000,38600.00000000,39014.73000000,5574.66328100
2021-02-06 07:00:00,39015.08000000,39488.62000000,38989.90000000,39359.12000000,5123.26832100
2021-02-06 09:00:00,39362.27000000,39900.00000000,39297.75000000,39887.91000000,7283.84249500
2021-02-06 11:00:00,39887.91000000,40479.86000000,39516.17000000,40199.99000000,11164.91359200
2021-02-06 13:00:00,40199.52000000,40445.55000000,39836.72000000,40130.47000000,7213.13541300
2021-02-06 15:00:00,40127.07000000,40866.66000000,40125.30000000,40864.73000000,8359.09004900
2021-02-06 17:00:00,40865.12000000,40955.51000000,40163.67000000,40197.01000000,7934.44456400
2021-02-06 19:00:00,40197.01000000,40444.44000000,39940.44000000,40179.42000000,6341.80329300
2021-02-06 21:00:00,40179.42000000,40250.00000000,39572.74000000,40028.19000000,6676.62546400
2021-02-06 23:00:00,40028.91000000,40469.19000000,39035.33000000,39186.94000000,7655.45789900
2021-02-07 01:00:00,39181.01000000,39611.04000000,38500.00000000,38627.36000000,9374.85631700
2021-02-07 03:00:00,38627.36000000,38926.58000000,38344.00000000,38841.46000000,6785.76835600
2021-02-07 05:00:00,38839.52000000,38839.52000000,37923.00000000,38511.00000000,7359.39160400
2021-02-07 07:00:00,38511.01000000,39094.36000000,38282.44000000,39030.00000000,5533.97338400
2021-02-07 09:00:00,39030.00000000,39700.00000000,39021.22000000,39513.92000000,6362.83239300
2021-02-07 11:00:00,39513.92000000,39658.04000000,38762.16000000,39046.60000000,6446.69124600
2021-02-07 13:00:00,39044.37000000,39272.69000000,38381.62000000,38629.26000000,7269.29887400
2021-02-07 15:00:00,38629.26000000,38700.00000000,37580.00000000,37921.11000000,10213.14005100
2021-02-07 17:00:00,37921.12000000,38244.50000000,37351.00000000,37870.62000000,9362.44033100
2021-02-07 19:00:00,37870.63000000,38444.00000000,37846.66000000,38050.00000000,5302.59965100
2021-02-07 21:00:00,38050.00000000,38635.42000000,37660.97000000,38530.33000000,5028.01874200
2021-02-07 23:00:00,38530.37000000,39080.00000000,38285.10000000,38795.69000000,5324.66881400
2021-02-08 01:00:00,38795.69000000,39130.00000000,38430.48000000,38521.72000000,5523.09243300
2021-02-08 03:00:00,38521.72000000,38650.00000000,37988.89000000,38076.06000000,5019.12443000
2021-02-08 05:00:00,38073.02000000,38872.00000000,37992.39000000,38677.47000000,5022.94503700
2021-02-08 07:00:00,38677.84000000,39391.78000000,38620.00000000,39269.95000000,5244.27490800
2021-02-08 09:00:00,39269.78000000,39364.77000000,38888.00000000,38954.27000000,5021.16665200
2021-02-08 11:00:00,38954.28000000,39498.99000000,38844.75000000,39423.08000000,5875.29853100
2021-02-08 13:00:00,39423.08000000,44918.00000000,39094.01000000,42897.12000000,35892.56493700
2021-02-08 15:00:00,42907.14000000,44164.74000000,42767.63000000,43716.32000000,21015.46559500
2021-02-08 17:00:00,43703.23000000,44280.00000000,42521.62000000,43079.07000000,13242.92125400
2021-02-08 19:00:00,43079.08000000,43397.02000000,42554.71000000,43051.95000000,6700.75003100
2021-02-08 21:00:00,43049.98000000,44799.58000000,42905.29000000,44632.41000000,12420.22190100
2021-02-08 23:00:00,44632.41000000,46794.45000000,44255.31000000,46374.87000000,17619.71120500
2021-02-09 01:00:00,46374.86000000,47498.00000000,45816.98000000,46158.97000000,18633.93269500
2021-02-09 03:00:00,46158.97000000,46750.00000000,45500.00000000,46599.51000000,8240.31541100
2021-02-09 05:00:00,46599.51000000,47219.13000000,46198.76000000,46850.12000000,7705.34088800
2021-02-09 07:00:00,46852.68000000,48142.19000000,46563.31000000,47505.40000000,12455.99201700
2021-02-09 09:00:00,47505.39000000,47928.23000000,46000.00000000,46401.30000000,11580.14802000
2021-02-09 11:00:00,46401.30000000,46683.18000000,45560.97000000,46380.92000000,8664.31407200
2021-02-09 13:00:00,46390.95000000,46806.41000000,44961.09000000,46285.14000000,11793.07535300
2021-02-09 15:00:00,46282.88000000,47083.84000000,46051.42000000,46773.63000000,9219.49656100
2021-02-09 17:00:00,46773.63000000,47110.72000000,46011.00000000,46483.67000000,8283.98347300
2021-02-09 19:00:00,46484.23000000,47433.78000000,46254.02000000,47060.18000000,7399.00447300
2021-02-09 21:00:00,47060.38000000,47499.43000000,46668.48000000,47231.03000000,5819.22765300
2021-02-09 23:00:00,47241.92000000,47241.92000000,46201.37000000,46420.42000000,5705.03109600
2021-02-10 01:00:00,46420.42000000,46900.00000000,45979.58000000,46259.97000000,6514.57278300
2021-02-10 03:00:00,46259.97000000,46800.00000000,46140.73000000,46221.07000000,6500.56825900
2021-02-10 05:00:00,46225.71000000,46424.93000000,45589.98000000,46131.99000000,7172.41681400
2021-02-10 07:00:00,46132.00000000,46944.07000000,46106.04000000,46563.69000000,6378.54380700
2021-02-10 09:00:00,46565.11000000,46900.00000000,46262.22000000,46550.00000000,6647.49310800
2021-02-10 11:00:00,46549.99000000,47310.00000000,46277.31000000,46586.56000000,7407.42578100
2021-02-10 13:00:00,46586.55000000,46593.34000000,44500.00000000,45626.32000000,14692.74013800
2021-02-10 15:00:00,45626.32000000,45988.20000000,43727.00000000,44353.04000000,15550.76796900
2021-02-10 17:00:00,44354.50000000,45071.45000000,43800.00000000,44963.31000000,9342.63781800
2021-02-10 19:00:00,44963.32000000,45239.98000000,44450.10000000,45190.05000000,6974.84835000
2021-02-10 21:00:00,45190.05000000,45240.70000000,44355.00000000,44999.09000000,5740.95703600
2021-02-10 23:00:00,44999.09000000,45322.09000000,44769.88000000,44807.58000000,4231.21033700
2021-02-11 01:00:00,44807.58000000,45051.27000000,43994.02000000,44180.86000000,6937.10554000
2021-02-11 03:00:00,44180.08000000,44698.15000000,44172.57000000,44582.07000000,825.57125600
2021-02-11 05:00:00,44583.71000000,44999.00000000,44507.00000000,44641.72000000,2359.40984600
2021-02-11 07:00:00,44641.71000000,45129.59000000,44397.62000000,44700.01000000,5007.01508300
2021-02-11 09:00:00,44700.00000000,45609.16000000,44500.00000000,45500.98000000,6265.87189900
2021-02-11 11:00:00,45500.98000000,46546.47000000,45351.00000000,46061.49000000,8753.12988100
2021-02-11 13:00:00,46061.48000000,48399.00000000,46060.03000000,47555.46000000,16942.31282000
2021-02-11 15:00:00,47555.46000000,48185.26000000,47233.00000000,47960.85000000,10282.08350800
2021-02-11 17:00:00,47960.86000000,48298.00000000,46900.00000000,47366.42000000,8470.57196200
2021-02-11 19:00:00,47366.43000000,48050.00000000,47311.01000000,47754.03000000,6575.62551500
2021-02-11 21:00:00,47754.02000000,48678.90000000,46542.29000000,46884.84000000,11284.40996500
2021-02-11 23:00:00,46885.07000000,48125.58000000,46864.32000000,47969.51000000,5857.97417900
2021-02-12 01:00:00,47968.66000000,48985.80000000,47721.00000000,48477.50000000,9743.82357600
2021-02-12 03:00:00,48477.51000000,48477.51000000,47338.35000000,47587.31000000,5677.18387600
2021-02-12 05:00:00,47587.31000000,47587.31000000,46888.00000000,47257.09000000,8122.57750400
2021-02-12 07:00:00,47257.09000000,47551.02000000,46789.00000000,47318.81000000,6404.72019500
2021-02-12 09:00:00,47318.02000000,47700.00000000,47027.03000000,47337.00000000,6073.54293800
2021-02-12 11:00:00,47337.01000000,47999.00000000,47280.26000000,47562.42000000,5677.22495400
2021-02-12 13:00:00,47560.06000000,48140.00000000,47323.61000000,47871.40000000,6794.91276900
2021-02-12 15:00:00,47871.40000000,47878.74000000,46125.00000000,47021.05000000,12901.69100900
2021-02-12 17:00:00,47021.05000000,47980.00000000,47008.40000000,47713.82000000,8007.40301300
2021-02-12 19:00:00,47713.83000000,47800.00000000,46915.32000000,47272.95000000,6211.26639100
2021-02-12 21:00:00,47272.96000000,48150.00000000,47140.26000000,47860.54000000,6147.99446500
2021-02-12 23:00:00,47860.75000000,47930.00000000,47155.00000000,47287.60000000,4107.69500700
2021-02-13 01:00:00,47298.15000000,47799.61000000,47200.00000000,47626.98000000,5159.93218600
2021-02-13 03:00:00,47629.76000000,48150.00000000,47503.57000000,47829.22000000,4485.07068400
2021-02-13 05:00:00,47829.21000000,47934.14000000,47397.71000000,47888.00000000,4587.88760300
2021-02-13 07:00:00,47887.99000000,47922.22000000,46990.00000000,46995.72000000,5143.01280100
2021-02-13 09:00:00,46995.01000000,47569.03000000,46618.00000000,47205.53000000,5845.45431900
2021-02-13 11:00:00,47205.52000000,47266.05000000,46251.00000000,46589.20000000,10354.44351400
2021-02-13 13:00:00,46586.23000000,47209.25000000,46202.53000000,46971.43000000,7246.62789200
2021-02-13 15:00:00,46971.43000000,47300.00000000,46596.37000000,47076.01000000,5441.97837100
2021-02-13 17:00:00,47076.02000000,47400.14000000,46735.83000000,46855.24000000,5037.56614800
2021-02-13 19:00:00,46855.23000000,47086.92000000,46708.94000000,46870.15000000,3629.88130900
2021-02-13 21:00:00,46871.95000000,47397.36000000,46653.58000000,47130.82000000,3868.71377100
2021-02-13 23:00:00,47132.94000000,47300.00000000,46863.63000000,47153.69000000,2967.52880100
2021-02-14 01:00:00,47156.78000000,47730.00000000,47014.17000000,47471.23000000,6170.65652300
2021-02-14 03:00:00,47475.25000000,47630.00000000,47204.98000000,47267.21000000,4065.95440400
2021-02-14 05:00:00,47267.20000000,48948.00000000,47220.42000000,48929.18000000,8390.54210800
2021-02-14 07:00:00,48929.18000000,49404.94000000,48505.69000000,48725.18000000,10403.10174600
2021-02-14 09:00:00,48725.18000000,49190.00000000,48389.55000000,49134.33000000,5383.35783300
2021-02-14 11:00:00,49133.33000000,49349.76000000,48750.59000000,49055.16000000,5915.07207400
2021-02-14 13:00:00,49055.17000000,49707.43000000,48550.00000000,48759.63000000,9290.16594000
2021-02-14 15:00:00,48759.62000000,49069.37000000,48101.38000000,48541.18000000,6947.86779400
2021-02-14 17:00:00,48537.96000000,49100.00000000,48424.66000000,48619.19000000,5378.06435300
2021-02-14 19:00:00,48619.20000000,48919.86000000,48400.31000000,48693.39000000,3679.20467300
2021-02-14 21:00:00,48693.38000000,49058.74000000,48600.00000000,48822.66000000,3547.72333600
2021-02-14 23:00:00,48822.67000000,49300.00000000,48505.79000000,48577.79000000,4563.76474900
2021-02-15 01:00:00,48580.47000000,49010.92000000,47700.00000000,48011.44000000,6905.74369100
2021-02-15 03:00:00,48011.45000000,48213.83000000,45570.79000000,47120.30000000,15406.30349400
2021-02-15 05:00:00,47120.31000000,47136.02000000,46174.78000000,46722.49000000,7903.16492200
2021-02-15 07:00:00,46722.48000000,47441.02000000,46683.02000000,47267.06000000,5484.09901400
2021-02-15 09:00:00,47270.50000000,47772.00000000,47112.38000000,47505.66000000,5823.82067000
2021-02-15 11:00:00,47505.67000000,47999.00000000,47306.02000000,47802.66000000,4987.28384100
2021-02-15 13:00:00,47802.67000000,48219.23000000,47423.99000000,47960.73000000,6303.14458900
2021-02-15 15:00:00,47963.69000000,48150.62000000,47472.92000000,47938.83000000,5250.21710900
2021-02-15 17:00:00,47938.84000000,48800.00000000,47938.83000000,48562.31000000,6577.26278500
2021-02-15 19:00:00,48562.31000000,48742.52000000,48342.22000000,48657.31000000,3986.32680600
2021-02-15 21:00:00,48657.31000000,48801.00000000,48111.11000000,48207.54000000,5830.23615200
2021-02-15 23:00:00,48201.18000000,48432.73000000,47643.00000000,47911.10000000,4940.55371100
2021-02-16 01:00:00,47911.10000000,48319.33000000,47003.62000000,48305.28000000,7032.99119200
2021-02-16 03:00:00,48305.28000000,49670.00000000,48160.12000000,49624.03000000,8087.89862600
2021-02-16 05:00:00,49624.02000000,49998.00000000,48969.00000000,49179.03000000,8394.81532700
2021-02-16 07:00:00,49179.04000000,49281.81000000,48550.00000000,49163.46000000,5943.02529300
2021-02-16 09:00:00,49161.75000000,49318.47000000,48871.20000000,49283.30000000,4829.57396900
2021-02-16 11:00:00,49283.30000000,49318.47000000,48700.00000000,48915.48000000,4289.98177100
2021-02-16 13:00:00,48915.49000000,50689.18000000,48403.21000000,48950.89000000,19845.69633000
2021-02-16 15:00:00,48950.89000000,49509.84000000,48700.00000000,48956.91000000,7645.39624600
2021-02-16 17:00:00,48956.91000000,49291.00000000,48073.00000000,48230.50000000,8270.40161700
2021-02-16 19:00:00,48230.63000000,48800.42000000,47750.00000000,48537.39000000,5945.73538800
2021-02-16 21:00:00,48536.35000000,48809.09000000,48173.81000000,48575.07000000,4804.87653300
2021-02-16 23:00:00,48575.06000000,49290.00000000,48524.65000000,49133.45000000,3722.87400600
2021-02-17 01:00:00,49133.45000000,49566.66000000,48947.00000000,49282.80000000,4583.75510400
2021-02-17 03:00:00,49283.14000000,50274.88000000,49231.09000000,49657.38000000,7522.73789200
2021-02-17 05:00:00,49657.84000000,49963.40000000,49106.75000000,49706.80000000,5251.65666600
2021-02-17 07:00:00,49706.80000000,51266.09000000,49624.06000000,51112.39000000,13133.54903400
2021-02-17 09:00:00,51116.77000000,51678.36000000,50628.58000000,51431.04000000,9858.35321000
2021-02-17 11:00:00,51436.11000000,51675.55000000,50995.00000000,51273.46000000,6747.54933600
2021-02-17 13:00:00,51270.86000000,51530.00000000,50542.30000000,51149.96000000,8680.47928200
2021-02-17 15:00:00,51149.97000000,51633.17000000,50770.82000000,51169.97000000,7456.56861200
2021-02-17 17:00:00,51169.97000000,51436.00000000,50780.00000000,51376.85000000,5596.99311100
2021-02-17 19:00:00,51380.78000000,52395.00000000,51304.96000000,52142.35000000,7343.18835500
2021-02-17 21:00:00,52142.36000000,52618.74000000,51956.82000000,52349.99000000,5705.37544400
2021-02-17 23:00:00,52349.99000000,52397.84000000,51893.34000000,52119.71000000,3863.43177200
2021-02-18 01:00:00,52117.67000000,52530.00000000,52026.06000000,52132.46000000,5454.33858000
2021-02-18 03:00:00,52132.47000000,52399.73000000,51933.24000000,52032.64000000,4166.63442900
2021-02-18 05:00:00,52032.64000000,52298.00000000,51712.50000000,52170.01000000,4180.05106100
2021-02-18 07:00:00,52170.02000000,52237.45000000,51295.00000000,51901.96000000,6434.56871500
2021-02-18 09:00:00,51901.95000000,52168.75000000,51459.82000000,51770.99000000,5068.70551300
2021-02-18 11:00:00,51772.82000000,52000.00000000,51133.00000000,51374.07000000,5510.54111100
2021-02-18 13:00:00,51375.12000000,52025.00000000,50901.90000000,51796.24000000,6694.44455600
2021-02-18 15:00:00,51796.24000000,52285.00000000,51450.00000000,51585.29000000,6399.70317000
2021-02-18 17:00:00,51585.29000000,52100.00000000,51450.00000000,51839.55000000,4687.89423500
2021-02-18 19:00:00,51839.56000000,52177.75000000,51685.00000000,51760.01000000,3622.14023600
2021-02-18 21:00:00,51760.01000000,52195.12000000,51514.26000000,52007.21000000,4785.83734300
2021-02-18 23:00:00,52005.08000000,52075.07000000,51510.00000000,51552.60000000,3753.18800500
2021-02-19 01:00:00,51552.61000000,51943.99000000,51165.88000000,51325.44000000,5334.93139400
2021-02-19 03:00:00,51325.44000000,51500.15000000,50710.20000000,51245.00000000,5634.42053700
2021-02-19 05:00:00,51247.86000000,51567.26000000,50918.00000000,51524.05000000,4049.17024200
2021-02-19 07:00:00,51524.06000000,51894.77000000,51517.16000000,51727.08000000,4918.65659100
2021-02-19 09:00:00,51727.09000000,52965.31000000,51649.82000000,52690.70000000,8676.56880500
2021-02-19 11:00:00,52690.75000000,52984.99000000,52485.95000000,52710.00000000,5015.32814200
2021-02-19 13:00:00,52709.99000000,52850.00000000,52315.37000000,52800.04000000,5191.88509800
2021-02-19 15:00:00,52800.03000000,53886.07000000,52653.93000000,53863.19000000,8977.38926900
2021-02-19 17:00:00,53863.82000000,54850.00000000,53605.58000000,54765.49000000,8967.53195000
2021-02-19 19:00:00,54765.50000000,55843.78000000,54525.11000000,54990.01000000,8378.92653700
2021-02-19 21:00:00,54994.85000000,56368.00000000,54800.00000000,55651.16000000,8745.03884900
2021-02-19 23:00:00,55651.16000000,55950.00000000,55130.00000000,55906.00000000,5769.93060600
2021-02-20 01:00:00,55906.00000000,56609.14000000,55322.00000000,56179.17000000,9507.07174400
2021-02-20 03:00:00,56179.16000000,56395.00000000,55481.38000000,55706.07000000,5765.16133100
2021-02-20 05:00:00,55711.90000000,56144.87000000,55511.00000000,55675.43000000,3820.93259900
2021-02-20 07:00:00,55675.44000000,55967.14000000,55185.98000000,55207.92000000,4867.98292900
2021-02-20 09:00:00,55207.93000000,55674.68000000,55030.00000000,55252.40000000,4801.28665800
2021-02-20 11:00:00,55252.40000000,56388.37000000,55210.53000000,56355.91000000,5118.09166400
2021-02-20 13:00:00,56355.94000000,57700.46000000,56268.01000000,57274.34000000,10161.60106200
2021-02-20 15:00:00,57274.35000000,57426.57000000,55722.11000000,56145.97000000,9368.41300200
2021-02-20 17:00:00,56136.55000000,57425.00000000,56136.55000000,57048.35000000,7935.10770600
2021-02-20 19:00:00,57048.35000000,57234.48000000,56709.23000000,56975.12000000,3704.10179000
2021-02-20 21:00:00,56975.12000000,57050.00000000,56250.66000000,56472.13000000,4401.70537600
2021-02-20 23:00:00,56472.13000000,56495.33000000,53863.93000000,55841.19000000,11496.74945300
2021-02-21 01:00:00,55841.19000000,56351.08000000,55477.59000000,56347.69000000,5075.04084900
2021-02-21 03:00:00,56347.70000000,56900.00000000,56253.77000000,56505.22000000,4228.25184600
2021-02-21 05:00:00,56505.22000000,56959.71000000,56040.31000000,56545.13000000,4102.40712800
2021-02-21 07:00:00,56545.12000000,56609.46000000,55863.54000000,56091.76000000,4205.17940400
2021-02-21 09:00:00,56092.02000000,56845.90000000,55821.03000000,56795.81000000,4158.55142400
2021-02-21 11:00:00,56795.81000000,57827.00000000,56657.96000000,57284.79000000,6853.29386100
2021-02-21 13:00:00,57284.78000000,57440.82000000,56589.00000000,57154.19000000,4884.15283400
2021-02-21 15:00:00,57154.19000000,57555.00000000,56783.33000000,57313.99000000,5409.53030600
2021-02-21 17:00:00,57313.99000000,57782.00000000,57006.16000000,57499.01000000,4668.11810600
2021-02-21 19:00:00,57499.02000000,58352.80000000,57333.79000000,58072.62000000,5364.78924700
2021-02-21 21:00:00,58072.62000000,58247.84000000,57180.00000000,57293.53000000,4893.03396800
2021-02-21 23:00:00,57293.52000000,57616.34000000,56935.03000000,57408.57000000,4324.35953800
2021-02-22 01:00:00,57412.35000000,57508.47000000,56013.13000000,56860.04000000,7938.77674500
2021-02-22 03:00:00,56860.04000000,57277.99000000,55351.15000000,55860.12000000,7387.08523900
2021-02-22 05:00:00,55858.99000000,56372.01000000,55102.77000000,55869.15000000,6751.23954900
2021-02-22 07:00:00,55869.16000000,56550.00000000,55652.45000000,56422.92000000,4697.61490000
2021-02-22 09:00:00,56422.23000000,56623.69000000,54355.00000000,54766.39000000,9511.97706600
2021-02-22 11:00:00,54747.23000000,55251.79000000,53505.70000000,54524.94000000,12157.81360000
2021-02-22 13:00:00,54515.00000000,54695.66000000,52050.00000000,52070.47000000,19133.89970100
2021-02-22 15:00:00,52066.99000000,53993.00000000,47622.00000000,53236.69000000,35502.75248400
2021-02-22 17:00:00,53236.69000000,53847.56000000,51955.65000000,52100.00000000,10139.31977000
2021-02-22 19:00:00,52100.00000000,53746.29000000,51570.00000000,53581.69000000,8201.66382300
2021-02-22 21:00:00,53587.41000000,54900.00000000,53452.51000000,54883.16000000,6389.58368300
2021-02-22 23:00:00,54883.16000000,54989.46000000,53279.02000000,54087.67000000,6207.70838400
2021-02-23 01:00:00,54087.67000000,54183.59000000,52281.88000000,52546.18000000,6075.96338100
2021-02-23 03:00:00,52546.59000000,52887.66000000,50901.00000000,51906.36000000,11606.50304500
2021-02-23 05:00:00,51900.73000000,52311.71000000,48615.00000000,49950.00000000,17649.91326900
2021-02-23 07:00:00,49952.49000000,51241.99000000,49288.94000000,49640.33000000,11001.40313900
2021-02-23 09:00:00,49642.92000000,50027.01000000,45000.00000000,48075.45000000,33130.59348100
2021-02-23 11:00:00,48072.01000000,48979.17000000,44892.56000000,46369.29000000,20819.87673100
2021-02-23 13:00:00,46359.14000000,49600.00000000,45788.10000000,48750.00000000,20990.54823200
2021-02-23 15:00:00,48754.47000000,49350.00000000,45838.84000000,48602.03000000,15499.10627100
2021-02-23 17:00:00,48602.02000000,49247.69000000,46888.00000000,47175.27000000,9331.65659300
2021-02-23 19:00:00,47163.74000000,47777.00000000,45500.00000000,45523.00000000,8613.70153100
2021-02-23 21:00:00,45523.02000000,48474.31000000,45251.00000000,47937.33000000,8957.06549500
2021-02-23 23:00:00,47930.44000000,48938.85000000,47738.82000000,48891.00000000,5698.69388300
2021-02-24 01:00:00,48891.00000000,50225.22000000,46988.69000000,50191.60000000,10215.45484000
2021-02-24 03:00:00,50191.68000000,50993.57000000,49803.00000000,50874.99000000,7107.86425300
