Date,Open,High,Low,Close,Volume
2021-02-02 16:00:00,34795.72000000,35151.00000000,34623.00000000,34750.01000000,1885.48364300
2021-02-02 16:30:00,34750.10000000,34750.10000000,34548.26000000,34708.47000000,1528.11584800
2021-02-02 17:00:00,34708.47000000,34890.31000000,34556.85000000,34872.51000000,1862.41879100
2021-02-02 17:30:00,34872.21000000,35175.31000000,34847.40000000,34964.52000000,2481.92481400
2021-02-02 18:00:00,34964.52000000,35021.85000000,34756.00000000,34857.84000000,1203.82664300
2021-02-02 18:30:00,34857.83000000,34920.00000000,34738.00000000,34851.47000000,1058.79661200
2021-02-02 19:00:00,34851.47000000,34949.99000000,34790.00000000,34853.31000000,872.84629700
2021-02-02 19:30:00,34851.56000000,35308.23000000,34841.80000000,35264.21000000,1870.41606700
2021-02-02 20:00:00,35264.66000000,35529.45000000,35090.91000000,35418.89000000,2140.98295000
2021-02-02 20:30:00,35418.89000000,35800.00000000,35350.18000000,35762.03000000,1970.45946800
2021-02-02 21:00:00,35762.05000000,35984.33000000,35552.33000000,35635.76000000,2625.96241000
2021-02-02 21:30:00,35640.09000000,35831.34000000,35525.10000000,35786.51000000,1398.77759800
2021-02-02 22:00:00,35788.30000000,35875.53000000,35558.90000000,35645.99000000,1410.04437100
2021-02-02 22:30:00,35645.99000000,35896.49000000,35636.36000000,35653.07000000,1313.83329300
2021-02-02 23:00:00,35653.03000000,35812.49000000,35583.29000000,35767.46000000,817.80197300
2021-02-02 23:30:00,35767.45000000,35774.63000000,35530.00000000,35572.36000000,770.52394300
2021-02-03 00:00:00,35576.49000000,35699.38000000,35477.77000000,35638.05000000,880.39292200
2021-02-03 00:30:00,35638.06000000,35668.13000000,35466.00000000,35466.24000000,1066.22925100
2021-02-03 01:00:00,35472.71000000,36215.28000000,35362.38000000,36215.14000000,2510.83999000
2021-02-03 01:30:00,36215.27000000,36240.00000000,36055.01000000,36135.01000000,1749.58511600
2021-02-03 02:00:00,36139.74000000,36349.64000000,35957.78000000,35974.03000000,1937.49427600
2021-02-03 02:30:00,35974.02000000,36000.00000000,35843.21000000,35879.27000000,1526.90490700
2021-02-03 03:00:00,35879.26000000,36005.03000000,35816.74000000,35909.40000000,1400.83368500
2021-02-03 03:30:00,35909.40000000,36125.93000000,35840.00000000,35889.37000000,1427.65158300
2021-02-03 04:00:00,35889.37000000,36199.00000000,35878.11000000,36159.28000000,1368.28070600
2021-02-03 04:30:00,36159.28000000,36500.00000000,36051.12000000,36403.47000000,1637.75683000
2021-02-03 05:00:00,36403.47000000,36838.00000000,36403.47000000,36686.40000000,2803.63218200
2021-02-03 05:30:00,36686.41000000,36845.00000000,36487.86000000,36628.85000000,1684.42233600
2021-02-03 06:00:00,36628.86000000,36690.14000000,36412.00000000,36469.94000000,1127.02715600
2021-02-03 06:30:00,36469.94000000,36522.86000000,36377.10000000,36460.12000000,1061.73942400
2021-02-03 07:00:00,36462.63000000,36687.89000000,36437.37000000,36580.00000000,1078.84117500
2021-02-03 07:30:00,36580.00000000,36789.00000000,36435.96000000,36535.90000000,1338.92950900
2021-02-03 08:00:00,36533.94000000,36590.08000000,36384.67000000,36512.08000000,1373.32782200
2021-02-03 08:30:00,36511.40000000,36520.00000000,36231.66000000,36297.57000000,1453.95624500
2021-02-03 09:00:00,36297.58000000,36299.98000000,35889.29000000,36027.89000000,2456.36180200
2021-02-03 09:30:00,36027.88000000,36127.37000000,35640.93000000,36010.09000000,1958.55918400
2021-02-03 10:00:00,36011.01000000,36036.00000000,35511.00000000,35806.45000000,2466.83560800
2021-02-03 10:30:00,35806.44000000,35998.99000000,35736.74000000,35851.19000000,1167.91623400
2021-02-03 11:00:00,35851.19000000,35899.00000000,35657.69000000,35867.40000000,1241.79213000
2021-02-03 11:30:00,35867.40000000,36040.00000000,35804.20000000,35985.27000000,1029.21626000
2021-02-03 12:00:00,35985.27000000,36141.92000000,35936.78000000,36036.02000000,1378.59155000
2021-02-03 12:30:00,36036.02000000,36238.38000000,35855.31000000,35969.41000000,1323.93637900
2021-02-03 13:00:00,35969.41000000,36322.96000000,35810.90000000,36160.01000000,1563.52560500
2021-02-03 13:30:00,36160.01000000,36285.71000000,36018.18000000,36178.86000000,1368.76611900
2021-02-03 14:00:00,36179.62000000,36720.56000000,35944.51000000,36624.14000000,2632.92554500
2021-02-03 14:30:00,36624.13000000,36704.21000000,36459.19000000,36537.42000000,1909.50087700
2021-02-03 15:00:00,36537.42000000,36760.53000000,36500.00000000,36573.27000000,1885.75937900
2021-02-03 15:30:00,36572.51000000,36610.00000000,36369.56000000,36548.60000000,1772.90242500
2021-02-03 16:00:00,36548.59000000,36835.99000000,36540.79000000,36758.05000000,1941.43456300
2021-02-03 16:30:00,36758.04000000,36917.27000000,36688.66000000,36850.00000000,2138.79091300
2021-02-03 17:00:00,36850.00000000,37118.32000000,36643.07000000,36761.46000000,3411.99817500
2021-02-03 17:30:00,36761.45000000,37221.42000000,36674.46000000,37146.67000000,2278.30633500
2021-02-03 18:00:00,37146.67000000,37179.15000000,36960.37000000,36980.86000000,1768.16403500
2021-02-03 18:30:00,36977.53000000,37179.69000000,36929.00000000,37176.86000000,1721.37777500
2021-02-03 19:00:00,37176.87000000,37200.00000000,36688.00000000,37059.99000000,2097.74671300
2021-02-03 19:30:00,37059.99000000,37188.10000000,36888.00000000,37114.14000000,1509.04174400
2021-02-03 20:00:00,37116.47000000,37136.00000000,36800.00000000,36912.52000000,1442.74470300
2021-02-03 20:30:00,36912.52000000,36941.00000000,36788.88000000,36788.89000000,988.08016600
2021-02-03 21:00:00,36788.89000000,36901.23000000,36644.44000000,36818.09000000,1404.08240400
2021-02-03 21:30:00,36818.09000000,37075.70000000,36817.93000000,37039.88000000,1325.91758100
2021-02-03 22:00:00,37039.88000000,37171.61000000,36965.52000000,37160.00000000,1746.15948500
2021-02-03 22:30:00,37160.00000000,37420.51000000,37100.00000000,37256.97000000,1967.59049700
2021-02-03 23:00:00,37256.97000000,37509.74000000,37234.68000000,37365.09000000,1683.58981400
2021-02-03 23:30:00,37365.09000000,37493.50000000,37232.72000000,37276.31000000,906.83073300
2021-02-04 00:00:00,37276.30000000,37621.78000000,37267.02000000,37554.02000000,1493.50164300
2021-02-04 00:30:00,37554.02000000,37662.63000000,37416.19000000,37618.87000000,1321.16434500
2021-02-04 01:00:00,37620.26000000,37994.47000000,37615.93000000,37989.68000000,2505.80325300
2021-02-04 01:30:00,37989.67000000,38128.00000000,37800.00000000,38063.15000000,2455.38934600
2021-02-04 02:00:00,38065.00000000,38272.36000000,37861.83000000,38069.74000000,2393.68426300
2021-02-04 02:30:00,38069.75000000,38288.00000000,37878.27000000,38147.35000000,1901.19339300
2021-02-04 03:00:00,38147.36000000,38215.40000000,37505.51000000,37708.97000000,2597.02497700
2021-02-04 03:30:00,37708.96000000,37916.41000000,37673.67000000,37896.36000000,1178.53815300
2021-02-04 04:00:00,37896.36000000,38015.50000000,37550.00000000,37693.15000000,1342.01295600
2021-02-04 04:30:00,37693.15000000,37794.38000000,37363.17000000,37498.78000000,1675.08446700
2021-02-04 05:00:00,37498.78000000,37694.78000000,37326.83000000,37626.41000000,1318.10289900
2021-02-04 05:30:00,37628.30000000,37788.76000000,37556.08000000,37678.39000000,965.11928900
2021-02-04 06:00:00,37678.40000000,37924.35000000,37540.00000000,37826.62000000,1511.09736700
2021-02-04 06:30:00,37826.63000000,37849.09000000,37479.03000000,37578.23000000,1176.53679400
2021-02-04 07:00:00,37577.31000000,38014.47000000,37530.95000000,38014.46000000,1565.99331300
2021-02-04 07:30:00,38014.57000000,38195.00000000,37887.51000000,38076.43000000,1839.71736400
2021-02-04 08:00:00,38076.43000000,38140.00000000,37932.36000000,37996.40000000,1347.48980900
2021-02-04 08:30:00,37996.41000000,38175.69000000,37800.00000000,37843.40000000,1942.83850500
2021-02-04 09:00:00,37843.40000000,38708.27000000,37843.40000000,38664.52000000,4889.48264400
2021-02-04 09:30:00,38662.58000000,38698.00000000,37015.00000000,37338.19000000,4698.47149200
2021-02-04 10:00:00,37339.11000000,37604.07000000,36662.45000000,37175.54000000,5008.25055600
2021-02-04 10:30:00,37175.54000000,37538.00000000,36912.42000000,37509.22000000,2559.08751200
2021-02-04 11:00:00,37509.22000000,37538.00000000,37206.20000000,37467.95000000,1709.70449000
2021-02-04 11:30:00,37467.94000000,37772.43000000,37358.01000000,37611.63000000,1621.53835900
2021-02-04 12:00:00,37612.90000000,37900.00000000,37457.80000000,37804.36000000,1630.82974300
2021-02-04 12:30:00,37804.35000000,37922.78000000,37306.12000000,37321.75000000,1619.80097700
2021-02-04 13:00:00,37319.43000000,37581.11000000,37021.80000000,37516.98000000,1984.19766300
2021-02-04 13:30:00,37516.98000000,37763.57000000,37319.43000000,37618.69000000,1418.01196100
2021-02-04 14:00:00,37618.68000000,37618.68000000,37355.11000000,37420.39000000,1134.80381100
2021-02-04 14:30:00,37420.38000000,37690.00000000,37268.03000000,37587.58000000,1594.91011900
2021-02-04 15:00:00,37587.58000000,37705.00000000,37404.22000000,37493.45000000,1489.97649900
2021-02-04 15:30:00,37493.46000000,37533.00000000,36626.86000000,36795.15000000,3393.81705800
2021-02-04 16:00:00,36795.15000000,36965.34000000,36161.95000000,36334.57000000,3956.45427100
2021-02-04 16:30:00,36339.02000000,36655.41000000,36285.90000000,36564.23000000,2018.81841100
2021-02-04 17:00:00,36564.23000000,36819.36000000,36399.79000000,36819.35000000,2160.27097400
2021-02-04 17:30:00,36819.36000000,36989.99000000,36686.09000000,36929.36000000,1665.91818900
2021-02-04 18:00:00,36929.53000000,37070.00000000,36780.00000000,36785.03000000,1736.13364000
2021-02-04 18:30:00,36785.03000000,37018.58000000,36780.00000000,36884.34000000,1359.18626500
2021-02-04 19:00:00,36884.34000000,37422.37000000,36761.89000000,37372.91000000,1663.65279900
2021-02-04 19:30:00,37376.27000000,37409.53000000,36901.96000000,37141.96000000,1308.79862700
2021-02-04 20:00:00,37143.44000000,37266.64000000,36980.00000000,37226.25000000,1400.91559200
2021-02-04 20:30:00,37226.25000000,37499.99000000,37100.00000000,37467.18000000,1568.36608400
2021-02-04 21:00:00,37467.18000000,37783.83000000,37414.25000000,37476.19000000,2012.83522900
2021-02-04 21:30:00,37474.49000000,37620.00000000,37366.00000000,37613.31000000,1141.40281700
2021-02-04 22:00:00,37613.32000000,37729.82000000,37302.00000000,37310.99000000,1283.99515500
2021-02-04 22:30:00,37313.53000000,37677.10000000,37305.44000000,37643.00000000,1100.69880600
2021-02-04 23:00:00,37643.00000000,37698.73000000,37000.00000000,37195.37000000,1545.83170100
2021-02-04 23:30:00,37195.37000000,37288.88000000,36964.03000000,37240.00000000,987.64881900
2021-02-05 00:00:00,37240.00000000,37382.34000000,37134.80000000,37294.09000000,1066.73641900
2021-02-05 00:30:00,37298.52000000,37328.69000000,36841.77000000,36936.66000000,1634.56306800
2021-02-05 01:00:00,36936.65000000,37171.32000000,36795.72000000,37100.97000000,1588.59787700
2021-02-05 01:30:00,37108.24000000,37227.22000000,36950.00000000,36993.25000000,950.38454800
2021-02-05 02:00:00,36993.25000000,37300.00000000,36900.17000000,37172.15000000,1050.60265200
2021-02-05 02:30:00,37173.11000000,37228.97000000,36570.00000000,36632.38000000,1567.74724600
2021-02-05 03:00:00,36632.38000000,36845.25000000,36570.00000000,36713.84000000,1635.20210200
2021-02-05 03:30:00,36713.84000000,36990.00000000,36705.82000000,36958.28000000,1226.15789900
2021-02-05 04:00:00,36958.33000000,37372.72000000,36909.71000000,37231.72000000,1520.69641600
2021-02-05 04:30:00,37227.01000000,37400.00000000,37211.91000000,37366.02000000,1093.54079400
2021-02-05 05:00:00,37366.01000000,37499.00000000,37214.51000000,37339.07000000,1086.19022800
2021-02-05 05:30:00,37339.16000000,37363.12000000,37187.81000000,37266.78000000,816.70051100
2021-02-05 06:00:00,37266.79000000,37350.33000000,36995.27000000,37120.04000000,812.42538900
2021-02-05 06:30:00,37120.03000000,37274.98000000,37056.83000000,37065.97000000,917.98067600
2021-02-05 07:00:00,37065.98000000,37625.00000000,37021.80000000,37485.80000000,1599.73289100
2021-02-05 07:30:00,37483.57000000,37658.00000000,37328.28000000,37375.52000000,1365.85997900
2021-02-05 08:00:00,37374.39000000,37727.22000000,37374.38000000,37663.66000000,1548.47064600
2021-02-05 08:30:00,37663.66000000,37686.69000000,37510.94000000,37653.98000000,1174.07875300
2021-02-05 09:00:00,37659.64000000,37800.00000000,37392.71000000,37487.01000000,1816.14643000
2021-02-05 09:30:00,37487.01000000,37750.00000000,37431.62000000,37705.27000000,1588.44042900
2021-02-05 10:00:00,37705.27000000,37769.85000000,37500.00000000,37559.95000000,1220.56255400
2021-02-05 10:30:00,37559.94000000,37600.00000000,37211.85000000,37251.07000000,1305.53649000
2021-02-05 11:00:00,37251.07000000,37655.44000000,37200.00000000,37533.82000000,1310.47830500
2021-02-05 11:30:00,37532.15000000,37549.98000000,37354.09000000,37395.91000000,1004.78351100
2021-02-05 12:00:00,37395.92000000,37713.48000000,37395.78000000,37710.00000000,1151.15251800
2021-02-05 12:30:00,37709.99000000,37733.75000000,37561.00000000,37691.32000000,1013.99694500
2021-02-05 13:00:00,37691.32000000,38000.00000000,37527.14000000,37934.92000000,1934.03688000
2021-02-05 13:30:00,37934.91000000,38151.69000000,37800.00000000,37850.36000000,2263.92045600
2021-02-05 14:00:00,37850.36000000,37982.93000000,37827.83000000,37912.43000000,1429.41763100
2021-02-05 14:30:00,37912.20000000,38298.00000000,37767.09000000,38272.32000000,2538.35542700
2021-02-05 15:00:00,38272.33000000,38299.00000000,37960.73000000,38092.93000000,1859.68073800
2021-02-05 15:30:00,38092.89000000,38310.12000000,38028.52000000,38095.02000000,2248.37620500
2021-02-05 16:00:00,38095.14000000,38146.06000000,37900.00000000,38035.40000000,1865.02545900
2021-02-05 16:30:00,38035.40000000,38288.19000000,37871.42000000,37960.76000000,1968.84744100
2021-02-05 17:00:00,37960.76000000,38163.34000000,37655.17000000,38021.18000000,2814.94044800
2021-02-05 17:30:00,38021.18000000,38074.23000000,37657.40000000,37809.55000000,1455.45548600
2021-02-05 18:00:00,37813.19000000,37945.48000000,37733.00000000,37872.87000000,1246.32560400
2021-02-05 18:30:00,37872.88000000,37950.00000000,37790.00000000,37894.61000000,983.25615900
2021-02-05 19:00:00,37894.61000000,37922.44000000,37706.00000000,37718.11000000,1115.54607700
2021-02-05 19:30:00,37718.11000000,37814.00000000,37312.25000000,37406.23000000,1820.63845300
2021-02-05 20:00:00,37405.63000000,37577.64000000,37230.00000000,37481.81000000,1839.75937200
2021-02-05 20:30:00,37487.59000000,37676.13000000,37478.55000000,37608.92000000,1227.60156100
2021-02-05 21:00:00,37608.91000000,37696.33000000,37485.94000000,37633.78000000,1104.03484900
2021-02-05 21:30:00,37635.52000000,37790.00000000,37622.79000000,37740.39000000,1073.86991000
2021-02-05 22:00:00,37740.40000000,37920.00000000,37656.29000000,37746.63000000,1018.28668100
2021-02-05 22:30:00,37746.62000000,37849.97000000,37680.40000000,37819.67000000,674.03364600
2021-02-05 23:00:00,37819.67000000,37971.61000000,37652.79000000,37941.76000000,809.18794600
2021-02-05 23:30:00,37945.50000000,37946.76000000,37768.66000000,37784.12000000,778.54486600
2021-02-06 00:00:00,37782.98000000,38000.00000000,37743.81000000,37935.14000000,823.82027900
2021-02-06 00:30:00,37935.13000000,38309.00000000,37865.34000000,38290.24000000,1422.90691200
2021-02-06 01:00:00,38289.32000000,38619.73000000,38215.94000000,38418.24000000,2871.40300500
2021-02-06 01:30:00,38418.23000000,38879.00000000,38365.00000000,38740.92000000,2526.08054700
2021-02-06 02:00:00,38740.92000000,39400.00000000,38617.00000000,39335.77000000,4232.86575400
